key_0,business_code,cust_number,name_customer,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Day_due,Delay_predict,Payment_date_predict,Aging_bucket
1411,U001,0200769623,WAL-MAR llc,2020.0,1930585662.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,46868.28,2020-03-03,NAH4,1930585662.0,1,18,0,2020-03-18,Bucket2
46256,U001,0200769623,WAL-MAR foundation,2020.0,1930593912.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,34048.91,2020-03-03,NAH4,1930593912.0,1,18,0,2020-03-18,Bucket2
19508,CA02,0140104409,LOB llc,2020.0,2960617475.0,2020-03-03,2020-03-03,2020-03-03,2020-03-20,CAD,RV,1.0,11600.85,2020-03-10,CA10,2960617475.0,1,20,0,2020-03-20,Bucket2
6628,U001,0200797452,US  foundation,2020.0,1930594467.0,2020-03-03,2020-03-03,2020-03-03,2020-04-04,USD,RV,1.0,22117.88,2020-03-03,NA32,1930594467.0,1,4,13,2020-04-17,Bucket3
22251,U001,0200705742,DOT systems,2020.0,1930592199.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,7822.38,2020-03-03,NAA8,1930592199.0,1,18,0,2020-03-18,Bucket2
20667,U001,0200980828,BEN E co,2020.0,1930570308.0,2020-03-03,2020-03-02,2020-03-03,2020-04-04,USD,RV,1.0,7690.92,2020-03-03,NA32,1930570308.0,1,4,18,2020-04-22,Bucket3
10746,U001,0200718130,SYSCO F llc,2020.0,1930597337.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,44905.9,2020-03-03,NAA8,1930597337.0,1,18,0,2020-03-18,Bucket2
14325,U001,0200769623,WAL-MAR corporation,2020.0,1930594435.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,15566.96,2020-03-03,NAH4,1930594435.0,1,18,0,2020-03-18,Bucket2
21264,U001,0200418007,AM associates,2020.0,1930577436.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,2045.04,2020-03-03,NAA8,1930577436.0,1,18,0,2020-03-18,Bucket2
28836,U001,0200772595,SAFEW associates,2020.0,1930585466.0,2020-03-03,2020-03-01,2020-03-03,2020-05-07,USD,RV,1.0,25337.62,2020-03-03,NAGD,1930585466.0,1,7,6,2020-05-13,Bucket2
32114,U001,0200761734,H E BUT in,2020.0,1930593952.0,2020-03-03,2020-03-03,2020-03-03,2020-05-07,USD,RV,1.0,25091.53,2020-03-03,NAGD,1930593952.0,1,7,6,2020-05-13,Bucket2
22530,U002,0200978592,PLAZA in,2020.0,1990571237.0,2020-03-03,2020-03-02,2020-03-03,2020-04-07,USD,RV,1.0,22985.94,2020-03-03,NAG2,1990571237.0,1,7,4,2020-04-11,Bucket2
41969,U001,0200712105,WALG co,2020.0,1930594351.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,8155.26,2020-03-03,NAA8,1930594351.0,1,18,0,2020-03-18,Bucket2
48160,U001,0200126819,MCLANE corporation,2020.0,1930587718.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,32497.8,2020-03-03,NAA8,1930587718.0,1,18,0,2020-03-18,Bucket2
6691,U001,0200744019,TARG trust,2020.0,1930593659.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,126469.69,2020-03-03,NAA8,1930593659.0,1,18,0,2020-03-18,Bucket2
39207,U001,0200769623,WAL-MAR trust,2020.0,1930587520.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,48158.16,2020-03-03,NAH4,1930587520.0,1,18,0,2020-03-18,Bucket2
27346,U001,0200936373,SUPE trust,2020.0,1930593285.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,44114.75,2020-03-03,NAA8,1930593285.0,1,18,0,2020-03-18,Bucket2
43732,U001,0200744019,TARG corp,2020.0,1930585987.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,16380.22,2020-03-03,NAA8,1930585987.0,1,18,0,2020-03-18,Bucket2
21185,U001,0200769623,WAL-MAR corporation,2020.0,1930594295.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,55492.86,2020-03-03,NAH4,1930594295.0,1,18,0,2020-03-18,Bucket2
14101,U001,0200792734,MDV/ foundation,2020.0,1930593585.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,68036.52,2020-03-03,NAA8,1930593585.0,1,18,0,2020-03-18,Bucket2
2207,U001,0200704045,RA corp,2020.0,1930592854.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,16817.42,2020-03-03,NAA8,1930592854.0,1,18,0,2020-03-18,Bucket2
48380,U001,0200769623,WAL-MAR systems,2020.0,1930593330.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,51409.48,2020-03-03,NAH4,1930593330.0,1,18,0,2020-03-18,Bucket2
32096,U001,0200752302,KROGER co,2020.0,1930585555.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,17283.51,2020-03-03,NAA8,1930585555.0,1,18,0,2020-03-18,Bucket2
28830,U001,0200769623,WAL-MAR llc,2020.0,1930586759.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,351.69,2020-03-03,NAH4,1930586759.0,1,18,0,2020-03-18,Bucket2
37829,U001,0200718130,SYSCO F in,2020.0,1930575819.0,2020-03-03,2020-03-02,2020-03-03,2020-03-23,USD,RV,1.0,368.65,2020-03-03,NAD1,1930575819.0,1,23,0,2020-03-23,Bucket2
39167,U001,0200767520,DAWN llc,2020.0,1930637748.0,2020-03-03,2020-03-11,2020-03-03,2020-03-18,USD,RV,1.0,55456.0,2020-03-03,NAA8,1930637748.0,1,18,0,2020-03-18,Bucket2
28203,U001,0200726979,BJ'S  associates,2020.0,1930592384.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,15840.47,2020-03-03,NAA8,1930592384.0,1,18,0,2020-03-18,Bucket2
39777,U001,CCU013,KRAFT F ,2020.0,1930594734.0,2020-03-03,2020-03-03,2020-03-03,2020-03-03,USD,RV,1.0,8182.04,2020-03-03,NAX2,1930594734.0,1,3,18,2020-03-21,Bucket3
7842,U001,0200769623,WAL-MAR associates,2020.0,1930594239.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,8399.82,2020-03-03,NAH4,1930594239.0,1,18,0,2020-03-18,Bucket2
43443,U002,0200978592,PLAZA corp,2020.0,1990571236.0,2020-03-03,2020-03-02,2020-03-03,2020-04-07,USD,RV,1.0,23005.04,2020-03-03,NAG2,1990571236.0,1,7,4,2020-04-11,Bucket2
21613,U001,0200769623,WAL-MAR co,2020.0,1930582189.0,2020-03-03,2020-02-29,2020-03-03,2020-03-18,USD,RV,1.0,66989.76,2020-03-03,NAH4,1930582189.0,1,18,0,2020-03-18,Bucket2
21603,U001,0200726979,BJ'S  systems,2020.0,1930587738.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,595.76,2020-03-03,NAA8,1930587738.0,1,18,0,2020-03-18,Bucket2
21600,U001,0200705089,JETR associates,2020.0,1930593289.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,2135.4,2020-03-03,NAA8,1930593289.0,1,18,0,2020-03-18,Bucket2
43381,U001,0200707741,SMART &  foundation,2020.0,1930589858.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,5.81,2020-03-03,NAX2,1930589858.0,1,18,5,2020-03-23,Bucket2
15179,U001,0200782772,ASSOC G associates,2020.0,1930592628.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,16297.16,2020-03-03,NAA8,1930592628.0,1,18,0,2020-03-18,Bucket2
33003,U001,0200799367,MCL associates,2020.0,1930594953.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,76240.29,2020-03-03,NAA8,1930594953.0,1,18,0,2020-03-18,Bucket2
5775,U001,0200708411,SHAM associates,2020.0,1930594024.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,46813.76,2020-03-03,NAA8,1930594024.0,1,18,0,2020-03-18,Bucket2
42594,CA02,0140106181,THE  us,2020.0,2960614288.0,2020-03-03,2020-03-03,2020-03-03,2020-03-15,CAD,RV,1.0,161427.6,2020-03-05,CA10,2960614288.0,1,15,-4,2020-03-11,Bucket1
1871,U001,0200759878,SA ,2020.0,1930593227.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,21016.52,2020-03-03,NAH4,1930593227.0,1,18,0,2020-03-18,Bucket2
30951,U001,0200762301,C&S WH us,2020.0,1930585954.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,7520.59,2020-03-03,NAC6,1930585954.0,1,18,0,2020-03-18,Bucket2
17091,U001,0200782669,SYGMA foundation,2020.0,1930577842.0,2020-03-03,2020-03-02,2020-03-03,2020-03-23,USD,RV,1.0,29536.56,2020-03-03,NAD1,1930577842.0,1,23,0,2020-03-23,Bucket2
1864,U001,0200769623,WAL-MAR ,2020.0,1930585576.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,78854.89,2020-03-03,NAH4,1930585576.0,1,18,0,2020-03-18,Bucket2
28089,U001,0200777735,NASH  trust,2020.0,1930592868.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,61221.81,2020-03-03,NAA8,1930592868.0,1,18,0,2020-03-18,Bucket2
33183,U001,0200782001,GORDO corp,2020.0,1930598930.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,45251.45,2020-03-03,NAA8,1930598930.0,1,18,0,2020-03-18,Bucket2
32645,U001,200706844,WINC corporation,2020.0,1930593748.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,6.79,2020-03-03,NAX2,1930593748.0,1,18,5,2020-03-23,Bucket2
5586,U001,0200486270,BAR us,2020.0,1930577572.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,9392.4,2020-03-03,NAA8,1930577572.0,1,18,0,2020-03-18,Bucket2
33555,U001,0200705742,DOT ,2020.0,1930598200.0,2020-03-03,2020-03-03,2020-03-03,2020-04-04,USD,RV,1.0,25194.28,2020-03-03,NA32,1930598200.0,1,4,13,2020-04-17,Bucket3
43694,U001,0140142846,MONDE foundation,2020.0,1930585254.0,2020-03-03,2020-03-01,2020-03-03,2020-05-02,USD,RV,1.0,40112.18,2020-03-03,NACB,1930585254.0,1,2,10,2020-05-12,Bucket3
10464,U001,0200769623,WAL-MAR corporation,2020.0,1930594335.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,1401.13,2020-03-03,NAH4,1930594335.0,1,18,0,2020-03-18,Bucket2
18816,CA02,0140104409,LOB in,2020.0,2960617875.0,2020-03-03,2020-03-03,2020-03-03,2020-03-14,CAD,RV,1.0,87502.95,2020-03-04,CA10,2960617875.0,1,14,3,2020-03-17,Bucket2
43622,U001,0100044010,LAND associates,2020.0,1930587135.0,2020-03-03,2020-03-02,2020-03-03,2020-04-04,USD,RV,1.0,66097.08,2020-03-03,NA32,1930587135.0,1,4,11,2020-04-15,Bucket3
5882,CA02,0140106372,G T  systems,2020.0,2960617266.0,2020-03-03,2020-03-03,2020-03-03,2020-03-15,CAD,RV,1.0,46792.94,2020-03-05,CA10,2960617266.0,1,15,3,2020-03-18,Bucket2
17222,U001,0200418007,AM corporation,2020.0,1930585222.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,13007.3,2020-03-03,NAA8,1930585222.0,1,18,0,2020-03-18,Bucket2
43267,U001,0200744019,TARG associates,2020.0,1930593177.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,3886.52,2020-03-03,NAA8,1930593177.0,1,18,0,2020-03-18,Bucket2
8857,U001,0200782001,GORDO ,2020.0,1930585529.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,2081.0,2020-03-03,NAA8,1930585529.0,1,18,0,2020-03-18,Bucket2
42031,CA02,0140104409,LOB co,2020.0,2960617649.0,2020-03-03,2020-03-03,2020-03-03,2020-03-15,CAD,RV,1.0,81283.01,2020-03-05,CA10,2960617649.0,1,15,1,2020-03-16,Bucket2
29125,U001,0200799367,MCL llc,2020.0,1930592453.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,96598.86,2020-03-03,NAA8,1930592453.0,1,18,0,2020-03-18,Bucket2
9964,U001,0200794332,COST foundation,2020.0,1930585277.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,259.5,2020-03-03,NAAX,1930585277.0,1,18,0,2020-03-18,Bucket2
5818,U001,0200707741,SMART &  corporation,2020.0,1930597546.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,79582.23,2020-03-03,NAA8,1930597546.0,1,18,1,2020-03-19,Bucket2
28101,U001,0200739006,AL corporation,2020.0,1930593469.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,25598.53,2020-03-03,NAA8,1930593469.0,1,18,0,2020-03-18,Bucket2
1822,U001,0200769623,WAL-MAR corporation,2020.0,1930589829.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,3403.8,2020-03-03,NAH4,1930589829.0,1,18,0,2020-03-18,Bucket2
5143,U001,0200704858,WAKE corporation,2020.0,1930593203.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,70541.59,2020-03-03,NAA8,1930593203.0,1,18,0,2020-03-18,Bucket2
32879,U001,0200769623,WAL-MAR co,2020.0,1930585814.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,14900.18,2020-03-03,NAH4,1930585814.0,1,18,0,2020-03-18,Bucket2
30279,U001,0200722444,PERFOR foundation,2020.0,1930585986.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,37310.81,2020-03-03,NAA8,1930585986.0,1,18,0,2020-03-18,Bucket2
26722,CA02,0140105847,GORDON F llc,2020.0,2960617885.0,2020-03-03,2020-03-03,2020-03-03,2020-03-14,CAD,RV,1.0,2544.75,2020-03-04,CA10,2960617885.0,1,14,6,2020-03-20,Bucket2
28704,CA02,0100012991,CJR WH llc,2020.0,2960617471.0,2020-03-03,2020-03-03,2020-03-03,2020-03-14,CAD,RV,1.0,54445.59,2020-03-04,CA10,2960617471.0,1,14,4,2020-03-18,Bucket2
6996,U001,0200707519,CITY L corporation,2020.0,1930592782.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,44887.17,2020-03-03,NAA8,1930592782.0,1,18,0,2020-03-18,Bucket2
13425,U001,0200148860,DOLLA co,2020.0,1930593924.0,2020-03-03,2020-03-03,2020-03-03,2020-05-07,USD,RV,1.0,1691.84,2020-03-03,NAGD,1930593924.0,1,7,10,2020-05-17,Bucket3
1143,U001,0200769623,WAL-MAR ,2020.0,1930584607.0,2020-03-03,2020-02-29,2020-03-03,2020-03-18,USD,RV,1.0,2440.09,2020-03-03,NAH4,1930584607.0,1,18,0,2020-03-18,Bucket2
41433,CA02,0140104440,SO in,2020.0,2960618288.0,2020-03-03,2020-03-03,2020-03-03,2020-03-16,CAD,RV,1.0,171035.62,2020-03-06,CA10,2960618288.0,1,16,7,2020-03-23,Bucket2
39538,U001,0200767520,DAWN foundation,2020.0,1930580389.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,15154.0,2020-03-03,NAA8,1930580389.0,1,18,0,2020-03-18,Bucket2
31761,U001,0200712105,WALG trust,2020.0,1930594354.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,2413.32,2020-03-03,NAA8,1930594354.0,1,18,0,2020-03-18,Bucket2
40383,U001,0200793568,SUPE foundation,2020.0,1930593949.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,75404.57,2020-03-03,NAA8,1930593949.0,1,18,0,2020-03-18,Bucket2
5039,U001,0100033394,MONOGR foundation,2020.0,1930595783.0,2020-03-03,2020-03-03,2020-03-03,2020-04-28,USD,RV,1.0,55964.0,2020-03-03,BR56,1930595783.0,1,28,-17,2020-04-11,Bucket1
26628,U001,0200029010,KROG co,2020.0,1930598428.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,57159.98,2020-03-03,NAA8,1930598428.0,1,18,0,2020-03-18,Bucket2
46156,U001,0200726979,BJ'S  associates,2020.0,1930587739.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,171.93,2020-03-03,NAA8,1930587739.0,1,18,0,2020-03-18,Bucket2
40918,U001,0200726979,BJ'S  corporation,2020.0,1930587143.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,671.18,2020-03-03,NAA8,1930587143.0,1,18,0,2020-03-18,Bucket2
16373,U001,0200705372,FR corp,2020.0,1930582222.0,2020-03-03,2020-02-29,2020-03-03,2020-03-18,USD,RV,1.0,17577.93,2020-03-03,NAA8,1930582222.0,1,18,0,2020-03-18,Bucket2
45451,U001,0200418007,AM in,2020.0,1930592652.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,7326.58,2020-03-03,NAA8,1930592652.0,1,18,0,2020-03-18,Bucket2
8076,U001,0200771157,WEIS us,2020.0,1930571566.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,4534.86,2020-03-03,NAA8,1930571566.0,1,18,0,2020-03-18,Bucket2
44198,U001,0200769623,WAL-MAR foundation,2020.0,1930585474.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,12689.58,2020-03-03,NAH4,1930585474.0,1,18,0,2020-03-18,Bucket2
28744,U001,0200769623,WAL-MAR systems,2020.0,1930586006.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,75170.87,2020-03-03,NAH4,1930586006.0,1,18,0,2020-03-18,Bucket2
24422,U001,0200705089,JETR in,2020.0,1930597252.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,5182.85,2020-03-03,NAA8,1930597252.0,1,18,0,2020-03-18,Bucket2
34763,U001,0200794332,COST ,2020.0,1930593620.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,33459.97,2020-03-03,NAAX,1930593620.0,1,18,0,2020-03-18,Bucket2
47345,U001,0200769623,WAL-MAR trust,2020.0,1930585621.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,15149.42,2020-03-03,NAH4,1930585621.0,1,18,0,2020-03-18,Bucket2
30269,U001,0200769623,WAL-MAR associates,2020.0,1930592130.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,56744.81,2020-03-03,NAH4,1930592130.0,1,18,0,2020-03-18,Bucket2
199,U001,0200029010,KROG in,2020.0,1930593653.0,2020-03-03,2020-03-03,2020-03-03,2020-05-07,USD,RV,1.0,42969.17,2020-03-03,NAGD,1930593653.0,1,7,4,2020-05-11,Bucket2
13831,U001,0200608118,DIS corporation,2020.0,1930593676.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,22921.99,2020-03-03,NAA8,1930593676.0,1,18,0,2020-03-18,Bucket2
3343,U001,0200769623,WAL-MAR ,2020.0,1930585288.0,2020-03-03,2020-03-01,2020-03-03,2020-03-18,USD,RV,1.0,20473.67,2020-03-03,NAH4,1930585288.0,1,18,0,2020-03-18,Bucket2
949,U001,0200799367,MCL llc,2020.0,1930593564.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,73619.35,2020-03-03,NAA8,1930593564.0,1,18,0,2020-03-18,Bucket2
48772,CA02,0140104429,COSTCO systems,2020.0,2960616774.0,2020-03-03,2020-03-03,2020-03-03,2020-03-15,CAD,RV,1.0,35773.7,2020-03-05,CA10,2960616774.0,1,15,2,2020-03-17,Bucket2
26433,U001,0200718130,SYSCO F ,2020.0,1930598647.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,61569.66,2020-03-03,NAA8,1930598647.0,1,18,0,2020-03-18,Bucket2
31419,U001,0200337148,COAS corp,2020.0,1930587878.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,23098.52,2020-03-03,NAA8,1930587878.0,1,18,0,2020-03-18,Bucket2
11331,U001,0200726979,BJ'S  associates,2020.0,1930586994.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,267.15,2020-03-03,NAA8,1930586994.0,1,18,0,2020-03-18,Bucket2
19059,U001,0200769623,WAL-MAR llc,2020.0,1930586289.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,1799.96,2020-03-03,NAH4,1930586289.0,1,18,0,2020-03-18,Bucket2
37260,U001,0200936373,SUPE foundation,2020.0,1930584452.0,2020-03-03,2020-02-29,2020-03-03,2020-05-07,USD,RV,1.0,4612.66,2020-03-03,NAGD,1930584452.0,1,7,10,2020-05-17,Bucket3
19056,U001,0200769623,WAL-MAR llc,2020.0,1930593914.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,2499.23,2020-03-03,NAH4,1930593914.0,1,18,0,2020-03-18,Bucket2
17541,U001,0200886415,COSTCO associates,2020.0,1930576069.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,6383.88,2020-03-03,NAA8,1930576069.0,1,18,0,2020-03-18,Bucket2
9505,U001,0200455322,PEA ,2020.0,1930586251.0,2020-03-03,2020-03-02,2020-03-03,2020-04-02,USD,RV,1.0,62413.24,2020-03-03,NAD5,1930586251.0,1,2,6,2020-04-08,Bucket2
46649,U001,0200780383,MEIJ co,2020.0,1930594512.0,2020-03-03,2020-03-03,2020-03-03,2020-03-18,USD,RV,1.0,70314.76,2020-03-03,NAA8,1930594512.0,1,18,0,2020-03-18,Bucket2
39556,U001,0200742791,QUI systems,2020.0,1930598907.0,2020-03-03,2020-03-04,2020-03-03,2020-03-18,USD,RV,1.0,73254.37,2020-03-03,NAA8,1930598907.0,1,18,0,2020-03-18,Bucket2
34403,U001,0200780383,MEIJ associates,2020.0,1930595798.0,2020-03-03,2020-03-03,2020-03-03,2020-05-07,USD,RV,1.0,18680.24,2020-03-03,NAGD,1930595798.0,1,7,7,2020-05-14,Bucket2
29257,U001,0200769623,WAL-MAR ,2020.0,1930586767.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,1898.2,2020-03-03,NAH4,1930586767.0,1,18,0,2020-03-18,Bucket2
39609,U001,0200769623,WAL-MAR systems,2020.0,1930592730.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,543.15,2020-03-03,NAH4,1930592730.0,1,18,0,2020-03-18,Bucket2
16250,U001,0200726979,BJ'S  llc,2020.0,1930586796.0,2020-03-03,2020-03-02,2020-03-03,2020-03-18,USD,RV,1.0,174.46,2020-03-03,NAA8,1930586796.0,1,18,0,2020-03-18,Bucket2
32731,U001,0200726979,BJ'S  us,2020.0,1930597921.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,983.36,2020-03-04,NAA8,1930597921.0,1,19,1,2020-03-20,Bucket2
17008,U001,0200230690,DECA ,2020.0,1930599174.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,1.0,33.24,2020-03-01,NAM4,1930599174.0,1,24,-7,2020-03-17,Bucket1
16476,U001,0200769623,WAL-MAR foundation,2020.0,1930585768.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,280.51,2020-03-04,NAH4,1930585768.0,1,19,1,2020-03-20,Bucket2
36617,U001,0200769623,WAL-MAR co,2020.0,1930597204.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,1355.8,2020-03-04,NAH4,1930597204.0,1,19,1,2020-03-20,Bucket2
26933,U001,0200769623,WAL-MAR corporation,2020.0,1930598419.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,29848.28,2020-03-04,NAH4,1930598419.0,1,19,2,2020-03-21,Bucket2
16463,U001,0200769623,WAL-MAR associates,2020.0,1930597850.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,36928.98,2020-03-04,NAH4,1930597850.0,1,19,1,2020-03-20,Bucket2
43290,U001,0200726979,BJ'S  corp,2020.0,1930597615.0,2020-03-04,2020-03-03,2020-03-04,2020-03-19,USD,RV,1.0,477.72,2020-03-04,NAA8,1930597615.0,1,19,1,2020-03-20,Bucket2
25850,U001,0200729942,SA ,2020.0,1930599879.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,70550.74,2020-03-04,NAA8,1930599879.0,1,19,1,2020-03-20,Bucket2
19231,U001,0200794332,COST foundation,2020.0,1930585677.0,2020-03-04,2020-03-01,2020-03-04,2020-03-19,USD,RV,1.0,1501.27,2020-03-04,NAAX,1930585677.0,1,19,1,2020-03-20,Bucket2
35856,U001,0200769623,WAL-MAR foundation,2020.0,1930587085.0,2020-03-04,2020-03-02,2020-03-04,2020-03-19,USD,RV,1.0,15728.35,2020-03-04,NAH4,1930587085.0,1,19,2,2020-03-21,Bucket2
1646,U001,0200078795,H T H associates,2020.0,1930598233.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,1924.74,2020-03-04,NAA8,1930598233.0,1,19,1,2020-03-20,Bucket2
16557,U001,0200785971,SYSCO  foundation,2020.0,1930599020.0,2020-03-04,2020-03-04,2020-03-04,2020-03-19,USD,RV,1.0,21623.8,2020-03-04,NAA8,1930599020.0,1,19,2,2020-03-21,Bucket2
46314,U001,0200416837,DEC corporation,2020.0,1930599449.0,2020-03-04,2020-03-04,2020-03-04,2020-03-08,USD,RV,1.0,17149.54,2020-03-01,NAM1,1930599449.0,1,8,5,2020-03-13,Bucket2
47845,U001,0200230690,DECA foundation,2020.0,1930600137.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,1.0,2819.8,2020-03-01,NAM4,1930600137.0,1,24,-1,2020-03-23,Bucket1
21563,U001,0200230690,DECA trust,2020.0,1930599091.0,2020-03-04,2020-03-04,2020-03-04,2020-03-11,USD,RV,1.0,561.72,2020-03-01,NAM2,1930599091.0,1,11,2,2020-03-13,Bucket2
32617,U001,0200416837,DEC co,2020.0,1930599519.0,2020-03-04,2020-03-04,2020-03-04,2020-03-11,USD,RV,1.0,10090.88,2020-03-01,NAM2,1930599519.0,1,11,2,2020-03-13,Bucket2
21476,CA02,0140104429,COSTCO associates,2020.0,2960617352.0,2020-03-04,2020-03-04,2020-03-04,2020-03-22,CAD,RV,1.0,76947.17,2020-03-12,CA10,2960617352.0,1,22,-1,2020-03-21,Bucket1
2629,U001,0200416837,DEC associates,2020.0,1930599560.0,2020-03-04,2020-03-04,2020-03-04,2020-03-24,USD,RV,1.0,4933.83,2020-03-01,NAM4,1930599560.0,1,24,-1,2020-03-23,Bucket1
1887,U001,0200769623,WAL-MAR in,2020.0,1930589578.0,2020-03-04,2020-03-02,2020-03-04,2020-03-19,USD,RV,1.0,15482.52,2020-03-04,NAH4,1930589578.0,1,19,1,2020-03-20,Bucket2
